Forecast_Cd,Forecast_Name,fecha,mth,dia_sem,dia_sem_txt,cierre_tj,Cant_Trx,flag_tj_vto,flag_tv_vto,flag_tm_vto,flag_tj_cierre,flag_tv_cierre,flag_tm_cierre
201,HOLA OPERADOR,2/7/2012,201202,3,MAR,0,10859,,,,,,
202,IVR,2/7/2012,201202,3,MAR,0,14977,,,,,,
500,MOBILE,2/7/2012,201202,3,MAR,0,1833,,,,,,
301,QDB,2/7/2012,201202,3,MAR,0,35637,,,,,,
100,SUCURSALES,2/7/2012,201202,3,MAR,0,54056,,,,,,
302,TAS,2/7/2012,201202,3,MAR,0,0,,,,,,
701,TS,2/7/2012,201202,3,MAR,0,0,,,,,,
602,ACCESS BANKING,2/8/2012,201202,4,MIE,0,262451,,,,,,
400,ATM,2/8/2012,201202,4,MIE,0,86423,,,,,,
601,CONNECTION BANKING,2/8/2012,201202,4,MIE,0,47128,,,,,,
201,HOLA OPERADOR,2/8/2012,201202,4,MIE,0,10424,,,,,,
202,IVR,2/8/2012,201202,4,MIE,0,13843,,,,,,
500,MOBILE,2/8/2012,201202,4,MIE,0,1459,,,,,,
301,QDB,2/8/2012,201202,4,MIE,0,30619,,,,,,
100,SUCURSALES,2/8/2012,201202,4,MIE,0,47724,,,,,,
302,TAS,2/8/2012,201202,4,MIE,0,0,,,,,,
701,TS,2/8/2012,201202,4,MIE,0,0,,,,,,
602,ACCESS BANKING,2/9/2012,201202,5,JUE,2,235704,,,,,,
400,ATM,2/9/2012,201202,5,JUE,2,81071,,,,,,
601,CONNECTION BANKING,2/9/2012,201202,5,JUE,2,45415,,,,,,
201,HOLA OPERADOR,2/9/2012,201202,5,JUE,2,9246,,,,,,
202,IVR,2/9/2012,201202,5,JUE,2,11995,,,,,,
500,MOBILE,2/9/2012,201202,5,JUE,2,1588,,,,,,
301,QDB,2/9/2012,201202,5,JUE,2,27303,,,,,,
100,SUCURSALES,2/9/2012,201202,5,JUE,2,44634,,,,,,
302,TAS,2/9/2012,201202,5,JUE,2,0,,,,,,
701,TS,2/9/2012,201202,5,JUE,2,0,,,,,,
602,ACCESS BANKING,2/10/2012,201202,6,VIE,0,242445,,,,,,
400,ATM,2/10/2012,201202,6,VIE,0,86356,,,,,,
601,CONNECTION BANKING,2/10/2012,201202,6,VIE,0,47019,,,,,,
201,HOLA OPERADOR,2/10/2012,201202,6,VIE,0,8908,,,,,,
202,IVR,2/10/2012,201202,6,VIE,0,12817,,,,,,
500,MOBILE,2/10/2012,201202,6,VIE,0,1489,,,,,,
301,QDB,2/10/2012,201202,6,VIE,0,28428,,,,,,
100,SUCURSALES,2/10/2012,201202,6,VIE,0,50103,,,,,,
302,TAS,2/10/2012,201202,6,VIE,0,0,,,,,,
701,TS,2/10/2012,201202,6,VIE,0,0,,,,,,
602,ACCESS BANKING,2/11/2012,201202,7,SAB,0,79335,,,,,,
400,ATM,2/11/2012,201202,7,SAB,0,53516,,,,,,
601,CONNECTION BANKING,2/11/2012,201202,7,SAB,0,12,,,,,,
201,HOLA OPERADOR,2/11/2012,201202,7,SAB,0,69,,,,,,
202,IVR,2/11/2012,201202,7,SAB,0,0,,,,,,
500,MOBILE,2/11/2012,201202,7,SAB,0,1015,,,,,,
301,QDB,2/11/2012,201202,7,SAB,0,0,,,,,,
100,SUCURSALES,2/11/2012,201202,7,SAB,0,0,,,,,,
302,TAS,2/11/2012,201202,7,SAB,0,0,,,,,,
701,TS,2/11/2012,201202,7,SAB,0,0,,,,,,
602,ACCESS BANKING,2/12/2012,201202,1,DOM,0,68516,,,,,,
400,ATM,2/12/2012,201202,1,DOM,0,28866,,,,,,
601,CONNECTION BANKING,2/12/2012,201202,1,DOM,0,10,,,,,,
201,HOLA OPERADOR,2/12/2012,201202,1,DOM,0,0,,,,,,
202,IVR,2/12/2012,201202,1,DOM,0,0,,,,,,
500,MOBILE,2/12/2012,201202,1,DOM,0,863,,,,,,
301,QDB,2/12/2012,201202,1,DOM,0,0,,,,,,
100,SUCURSALES,2/12/2012,201202,1,DOM,0,0,,,,,,
302,TAS,2/12/2012,201202,1,DOM,0,0,,,,,,
701,TS,2/12/2012,201202,1,DOM,0,0,,,,,,
602,ACCESS BANKING,2/13/2012,201202,2,LUN,0,333351,,,,,,
400,ATM,2/13/2012,201202,2,LUN,0,75557,,,,,,
601,CONNECTION BANKING,2/13/2012,201202,2,LUN,0,55278,,,,,,
201,HOLA OPERADOR,2/13/2012,201202,2,LUN,0,12164,,,,,,
202,IVR,2/13/2012,201202,2,LUN,0,18378,,,,,,
500,MOBILE,2/13/2012,201202,2,LUN,0,1357,,,,,,
301,QDB,2/13/2012,201202,2,LUN,0,28813,,,,,,
100,SUCURSALES,2/13/2012,201202,2,LUN,0,53265,,,,,,
302,TAS,2/13/2012,201202,2,LUN,0,0,,,,,,
701,TS,2/13/2012,201202,2,LUN,0,0,,,,,,
602,ACCESS BANKING,2/14/2012,201202,3,MAR,0,220074,,,,,,
400,ATM,2/14/2012,201202,3,MAR,0,74224,,,,,,
601,CONNECTION BANKING,2/14/2012,201202,3,MAR,0,46748,,,,,,
201,HOLA OPERADOR,2/14/2012,201202,3,MAR,0,9608,,,,,,
202,IVR,2/14/2012,201202,3,MAR,0,11858,,,,,,
500,MOBILE,2/14/2012,201202,3,MAR,0,1302,,,,,,
301,QDB,2/14/2012,201202,3,MAR,0,23140,,,,,,
100,SUCURSALES,2/14/2012,201202,3,MAR,0,45287,,,,,,
302,TAS,2/14/2012,201202,3,MAR,0,0,,,,,,
701,TS,2/14/2012,201202,3,MAR,0,0,,,,,,
602,ACCESS BANKING,2/15/2012,201202,4,MIE,0,213364,,,,,,
400,ATM,2/15/2012,201202,4,MIE,0,70596,,,,,,
601,CONNECTION BANKING,2/15/2012,201202,4,MIE,0,44426,,,,,,
201,HOLA OPERADOR,2/15/2012,201202,4,MIE,0,7585,,,,,,
202,IVR,2/15/2012,201202,4,MIE,0,11914,,,,,,
500,MOBILE,2/15/2012,201202,4,MIE,0,1355,,,,,,
301,QDB,2/15/2012,201202,4,MIE,0,20670,,,,,,
100,SUCURSALES,2/15/2012,201202,4,MIE,0,46251,,,,,,
302,TAS,2/15/2012,201202,4,MIE,0,0,,,,,,
701,TS,2/15/2012,201202,4,MIE,0,0,,,,,,
602,ACCESS BANKING,2/16/2012,201202,5,JUE,2,200369,,,,,,
400,ATM,2/16/2012,201202,5,JUE,2,67492,,,,,,
601,CONNECTION BANKING,2/16/2012,201202,5,JUE,2,44504,,,,,,
201,HOLA OPERADOR,2/16/2012,201202,5,JUE,2,8200,,,,,,
202,IVR,2/16/2012,201202,5,JUE,2,11493,,,,,,
500,MOBILE,2/16/2012,201202,5,JUE,2,1301,,,,,,
301,QDB,2/16/2012,201202,5,JUE,2,19885,,,,,,
100,SUCURSALES,2/16/2012,201202,5,JUE,2,44254,,,,,,
302,TAS,2/16/2012,201202,5,JUE,2,0,,,,,,
701,TS,2/16/2012,201202,5,JUE,2,0,,,,,,
602,ACCESS BANKING,2/17/2012,201202,6,VIE,0,183439,,,,,,
400,ATM,2/17/2012,201202,6,VIE,0,81598,,,,,,
601,CONNECTION BANKING,2/17/2012,201202,6,VIE,0,46351,,,,,,
201,HOLA OPERADOR,2/17/2012,201202,6,VIE,0,9081,,,,,,
202,IVR,2/17/2012,201202,6,VIE,0,12004,,,,,,
500,MOBILE,2/17/2012,201202,6,VIE,0,1346,,,,,,
301,QDB,2/17/2012,201202,6,VIE,0,22368,,,,,,
100,SUCURSALES,2/17/2012,201202,6,VIE,0,48960,,,,,,
302,TAS,2/17/2012,201202,6,VIE,0,0,,,,,,
701,TS,2/17/2012,201202,6,VIE,0,0,,,,,,
602,ACCESS BANKING,2/18/2012,201202,7,SAB,0,64091,,,,,,
400,ATM,2/18/2012,201202,7,SAB,0,53267,,,,,,
601,CONNECTION BANKING,2/18/2012,201202,7,SAB,0,62,,,,,,
201,HOLA OPERADOR,2/18/2012,201202,7,SAB,0,1,,,,,,
202,IVR,2/18/2012,201202,7,SAB,0,0,,,,,,
500,MOBILE,2/18/2012,201202,7,SAB,0,943,,,,,,
301,QDB,2/18/2012,201202,7,SAB,0,0,,,,,,
100,SUCURSALES,2/18/2012,201202,7,SAB,0,0,,,,,,
302,TAS,2/18/2012,201202,7,SAB,0,0,,,,,,
701,TS,2/18/2012,201202,7,SAB,0,0,,,,,,
602,ACCESS BANKING,2/19/2012,201202,1,DOM,0,47500,,,,,,
400,ATM,2/19/2012,201202,1,DOM,0,27371,,,,,,
601,CONNECTION BANKING,2/19/2012,201202,1,DOM,0,13,,,,,,
201,HOLA OPERADOR,2/19/2012,201202,1,DOM,0,0,,,,,,
202,IVR,2/19/2012,201202,1,DOM,0,0,,,,,,
500,MOBILE,2/19/2012,201202,1,DOM,0,686,,,,,,
301,QDB,2/19/2012,201202,1,DOM,0,0,,,,,,
100,SUCURSALES,2/19/2012,201202,1,DOM,0,0,,,,,,
302,TAS,2/19/2012,201202,1,DOM,0,0,,,,,,
701,TS,2/19/2012,201202,1,DOM,0,0,,,,,,
602,ACCESS BANKING,2/20/2012,201202,2,LUN,0,65347,,,,,,
400,ATM,2/20/2012,201202,2,LUN,0,30820,,,,,,
601,CONNECTION BANKING,2/20/2012,201202,2,LUN,0,8,,,,,,
201,HOLA OPERADOR,2/20/2012,201202,2,LUN,0,2,,,,,,
202,IVR,2/20/2012,201202,2,LUN,0,0,,,,,,
500,MOBILE,2/20/2012,201202,2,LUN,0,874,,,,,,
301,QDB,2/20/2012,201202,2,LUN,0,0,,,,,,
100,SUCURSALES,2/20/2012,201202,2,LUN,0,0,,,,,,
302,TAS,2/20/2012,201202,2,LUN,0,0,,,,,,
701,TS,2/20/2012,201202,2,LUN,0,0,,,,,,
602,ACCESS BANKING,2/21/2012,201202,3,MAR,0,83713,,,,,,
400,ATM,2/21/2012,201202,3,MAR,0,32399,,,,,,
601,CONNECTION BANKING,2/21/2012,201202,3,MAR,0,21,,,,,,
201,HOLA OPERADOR,2/21/2012,201202,3,MAR,0,0,,,,,,
202,IVR,2/21/2012,201202,3,MAR,0,0,,,,,,
500,MOBILE,2/21/2012,201202,3,MAR,0,1101,,,,,,
301,QDB,2/21/2012,201202,3,MAR,0,0,,,,,,
100,SUCURSALES,2/21/2012,201202,3,MAR,0,0,,,,,,
302,TAS,2/21/2012,201202,3,MAR,0,0,,,,,,
701,TS,2/21/2012,201202,3,MAR,0,0,,,,,,
602,ACCESS BANKING,2/22/2012,201202,4,MIE,0,368526,,,,,,
400,ATM,2/22/2012,201202,4,MIE,0,71737,,,,,,
601,CONNECTION BANKING,2/22/2012,201202,4,MIE,0,58186,,,,,,
201,HOLA OPERADOR,2/22/2012,201202,4,MIE,0,13707,,,,,,
202,IVR,2/22/2012,201202,4,MIE,0,25225,,,,,,
500,MOBILE,2/22/2012,201202,4,MIE,0,1201,,,,,,
301,QDB,2/22/2012,201202,4,MIE,0,28048,,,,,,
100,SUCURSALES,2/22/2012,201202,4,MIE,0,53751,,,,,,
302,TAS,2/22/2012,201202,4,MIE,0,0,,,,,,
701,TS,2/22/2012,201202,4,MIE,0,0,,,,,,
602,ACCESS BANKING,2/23/2012,201202,5,JUE,3,203388,,,,,,
400,ATM,2/23/2012,201202,5,JUE,3,72408,,,,,,
601,CONNECTION BANKING,2/23/2012,201202,5,JUE,3,47731,,,,,,
201,HOLA OPERADOR,2/23/2012,201202,5,JUE,3,9076,,,,,,
202,IVR,2/23/2012,201202,5,JUE,3,12280,,,,,,
500,MOBILE,2/23/2012,201202,5,JUE,3,1361,,,,,,
301,QDB,2/23/2012,201202,5,JUE,3,21482,,,,,,
100,SUCURSALES,2/23/2012,201202,5,JUE,3,49182,,,,,,
302,TAS,2/23/2012,201202,5,JUE,3,0,,,,,,
701,TS,2/23/2012,201202,5,JUE,3,0,,,,,,
602,ACCESS BANKING,2/24/2012,201202,6,VIE,0,217809,,,,,,
400,ATM,2/24/2012,201202,6,VIE,0,77412,,,,,,
601,CONNECTION BANKING,2/24/2012,201202,6,VIE,0,46864,,,,,,
201,HOLA OPERADOR,2/24/2012,201202,6,VIE,0,9283,,,,,,
202,IVR,2/24/2012,201202,6,VIE,0,12658,,,,,,
500,MOBILE,2/24/2012,201202,6,VIE,0,1697,,,,,,
301,QDB,2/24/2012,201202,6,VIE,0,22670,,,,,,
100,SUCURSALES,2/24/2012,201202,6,VIE,0,49504,,,,,,
302,TAS,2/24/2012,201202,6,VIE,0,0,,,,,,
701,TS,2/24/2012,201202,6,VIE,0,0,,,,,,
602,ACCESS BANKING,2/25/2012,201202,7,SAB,0,78279,,,,,,
400,ATM,2/25/2012,201202,7,SAB,0,49255,,,,,,
601,CONNECTION BANKING,2/25/2012,201202,7,SAB,0,27,,,,,,
201,HOLA OPERADOR,2/25/2012,201202,7,SAB,0,5,,,,,,
202,IVR,2/25/2012,201202,7,SAB,0,0,,,,,,
500,MOBILE,2/25/2012,201202,7,SAB,0,1090,,,,,,
301,QDB,2/25/2012,201202,7,SAB,0,0,,,,,,
100,SUCURSALES,2/25/2012,201202,7,SAB,0,0,,,,,,
302,TAS,2/25/2012,201202,7,SAB,0,0,,,,,,
701,TS,2/25/2012,201202,7,SAB,0,0,,,,,,
602,ACCESS BANKING,2/26/2012,201202,1,DOM,0,56967,,,,,,
400,ATM,2/26/2012,201202,1,DOM,0,26727,,,,,,
601,CONNECTION BANKING,2/26/2012,201202,1,DOM,0,13,,,,,,
201,HOLA OPERADOR,2/26/2012,201202,1,DOM,0,21,,,,,,
202,IVR,2/26/2012,201202,1,DOM,0,0,,,,,,
500,MOBILE,2/26/2012,201202,1,DOM,0,785,,,,,,
301,QDB,2/26/2012,201202,1,DOM,0,0,,,,,,
100,SUCURSALES,2/26/2012,201202,1,DOM,0,0,,,,,,
302,TAS,2/26/2012,201202,1,DOM,0,0,,,,,,
701,TS,2/26/2012,201202,1,DOM,0,0,,,,,,
602,ACCESS BANKING,2/27/2012,201202,2,LUN,0,96835,,,,,,
400,ATM,2/27/2012,201202,2,LUN,0,29024,,,,,,
601,CONNECTION BANKING,2/27/2012,201202,2,LUN,0,43,,,,,,
201,HOLA OPERADOR,2/27/2012,201202,2,LUN,0,1,,,,,,
202,IVR,2/27/2012,201202,2,LUN,0,0,,,,,,
500,MOBILE,2/27/2012,201202,2,LUN,0,1020,,,,,,
301,QDB,2/27/2012,201202,2,LUN,0,0,,,,,,
100,SUCURSALES,2/27/2012,201202,2,LUN,0,0,,,,,,
302,TAS,2/27/2012,201202,2,LUN,0,0,,,,,,
701,TS,2/27/2012,201202,2,LUN,0,0,,,,,,
602,ACCESS BANKING,2/28/2012,201202,3,MAR,0,411746,,,,,,
400,ATM,2/28/2012,201202,3,MAR,0,66220,,,,,,
601,CONNECTION BANKING,2/28/2012,201202,3,MAR,0,53905,,,,,,
201,HOLA OPERADOR,2/28/2012,201202,3,MAR,0,10354,,,,,,
202,IVR,2/28/2012,201202,3,MAR,0,24030,,,,,,
500,MOBILE,2/28/2012,201202,3,MAR,0,1598,,,,,,
301,QDB,2/28/2012,201202,3,MAR,0,22067,,,,,,
100,SUCURSALES,2/28/2012,201202,3,MAR,0,53090,,,,,,
302,TAS,2/28/2012,201202,3,MAR,0,0,,,,,,
701,TS,2/28/2012,201202,3,MAR,0,0,,,,,,
602,ACCESS BANKING,2/29/2012,201202,4,MIE,0,323504,,,,,,
400,ATM,2/29/2012,201202,4,MIE,0,83282,,,,,,
601,CONNECTION BANKING,2/29/2012,201202,4,MIE,0,54792,,,,,,
201,HOLA OPERADOR,2/29/2012,201202,4,MIE,0,10175,,,,,,
202,IVR,2/29/2012,201202,4,MIE,0,17410,,,,,,
500,MOBILE,2/29/2012,201202,4,MIE,0,2266,,,,,,
301,QDB,2/29/2012,201202,4,MIE,0,23166,,,,,,
100,SUCURSALES,2/29/2012,201202,4,MIE,0,57135,,,,,,
302,TAS,2/29/2012,201202,4,MIE,0,0,,,,,,
701,TS,2/29/2012,201202,4,MIE,0,0,,,,,,
602,ACCESS BANKING,3/1/2012,201203,5,JUE,3,342034,,,,,,
400,ATM,3/1/2012,201203,5,JUE,3,88722,,,,,,
601,CONNECTION BANKING,3/1/2012,201203,5,JUE,3,56451,,,,,,
201,HOLA OPERADOR,3/1/2012,201203,5,JUE,3,8989,,,,,,
202,IVR,3/1/2012,201203,5,JUE,3,17189,,,,,,
500,MOBILE,3/1/2012,201203,5,JUE,3,2456,,,,,,
301,QDB,3/1/2012,201203,5,JUE,3,20355,,,,,,
100,SUCURSALES,3/1/2012,201203,5,JUE,3,49862,,,,,,
302,TAS,3/1/2012,201203,5,JUE,3,0,,,,,,
701,TS,3/1/2012,201203,5,JUE,3,0,,,,,,
602,ACCESS BANKING,3/2/2012,201203,6,VIE,0,297261,,,,,,
400,ATM,3/2/2012,201203,6,VIE,0,93981,,,,,,
601,CONNECTION BANKING,3/2/2012,201203,6,VIE,0,51919,,,,,,
201,HOLA OPERADOR,3/2/2012,201203,6,VIE,0,10318,,,,,,
202,IVR,3/2/2012,201203,6,VIE,0,15638,,,,,,
500,MOBILE,3/2/2012,201203,6,VIE,0,2049,,,,,,
301,QDB,3/2/2012,201203,6,VIE,0,23544,,,,,,
100,SUCURSALES,3/2/2012,201203,6,VIE,0,52460,,,,,,
302,TAS,3/2/2012,201203,6,VIE,0,0,,,,,,
701,TS,3/2/2012,201203,6,VIE,0,0,,,,,,
602,ACCESS BANKING,3/3/2012,201203,7,SAB,0,115971,,,,,,
400,ATM,3/3/2012,201203,7,SAB,0,65306,,,,,,
601,CONNECTION BANKING,3/3/2012,201203,7,SAB,0,36,,,,,,
201,HOLA OPERADOR,3/3/2012,201203,7,SAB,0,0,,,,,,
202,IVR,3/3/2012,201203,7,SAB,0,0,,,,,,
500,MOBILE,3/3/2012,201203,7,SAB,0,1507,,,,,,
301,QDB,3/3/2012,201203,7,SAB,0,0,,,,,,
100,SUCURSALES,3/3/2012,201203,7,SAB,0,0,,,,,,
302,TAS,3/3/2012,201203,7,SAB,0,0,,,,,,
701,TS,3/3/2012,201203,7,SAB,0,0,,,,,,
602,ACCESS BANKING,3/4/2012,201203,1,DOM,0,99073,,,,,,
400,ATM,3/4/2012,201203,1,DOM,0,32173,,,,,,
601,CONNECTION BANKING,3/4/2012,201203,1,DOM,0,16,,,,,,
201,HOLA OPERADOR,3/4/2012,201203,1,DOM,0,0,,,,,,
202,IVR,3/4/2012,201203,1,DOM,0,0,,,,,,
500,MOBILE,3/4/2012,201203,1,DOM,0,1037,,,,,,
301,QDB,3/4/2012,201203,1,DOM,0,0,,,,,,
100,SUCURSALES,3/4/2012,201203,1,DOM,0,0,,,,,,
302,TAS,3/4/2012,201203,1,DOM,0,0,,,,,,
701,TS,3/4/2012,201203,1,DOM,0,0,,,,,,
602,ACCESS BANKING,3/5/2012,201203,2,LUN,0,477506,,,,,,
400,ATM,3/5/2012,201203,2,LUN,0,80714,,,,,,
601,CONNECTION BANKING,3/5/2012,201203,2,LUN,0,58010,,,,,,
201,HOLA OPERADOR,3/5/2012,201203,2,LUN,0,13023,,,,,,
202,IVR,3/5/2012,201203,2,LUN,0,24314,,,,,,
500,MOBILE,3/5/2012,201203,2,LUN,0,1812,,,,,,
301,QDB,3/5/2012,201203,2,LUN,0,29988,,,,,,
100,SUCURSALES,3/5/2012,201203,2,LUN,0,59032,,,,,,
302,TAS,3/5/2012,201203,2,LUN,0,0,,,,,,
701,TS,3/5/2012,201203,2,LUN,0,0,,,,,,
602,ACCESS BANKING,3/6/2012,201203,3,MAR,0,366088,,,,,,
400,ATM,3/6/2012,201203,3,MAR,0,111329,,,,,,
601,CONNECTION BANKING,3/6/2012,201203,3,MAR,0,48952,,,,,,
201,HOLA OPERADOR,3/6/2012,201203,3,MAR,0,11413,,,,,,
202,IVR,3/6/2012,201203,3,MAR,0,18992,,,,,,
500,MOBILE,3/6/2012,201203,3,MAR,0,2310,,,,,,
301,QDB,3/6/2012,201203,3,MAR,0,28335,,,,,,
100,SUCURSALES,3/6/2012,201203,3,MAR,0,55708,,,,,,
302,TAS,3/6/2012,201203,3,MAR,0,0,,,,,,
701,TS,3/6/2012,201203,3,MAR,0,0,,,,,,
602,ACCESS BANKING,3/7/2012,201203,4,MIE,0,324959,,,,,,
400,ATM,3/7/2012,201203,4,MIE,0,100086,,,,,,
601,CONNECTION BANKING,3/7/2012,201203,4,MIE,0,47195,,,,,,
201,HOLA OPERADOR,3/7/2012,201203,4,MIE,0,11024,,,,,,
202,IVR,3/7/2012,201203,4,MIE,0,15573,,,,,,
500,MOBILE,3/7/2012,201203,4,MIE,0,1930,,,,,,
301,QDB,3/7/2012,201203,4,MIE,0,29978,,,,,,
100,SUCURSALES,3/7/2012,201203,4,MIE,0,54416,,,,,,
302,TAS,3/7/2012,201203,4,MIE,0,0,,,,,,
701,TS,3/7/2012,201203,4,MIE,0,0,,,,,,
602,ACCESS BANKING,3/8/2012,201203,5,JUE,2,290652,,,,,,
400,ATM,3/8/2012,201203,5,JUE,2,90949,,,,,,
601,CONNECTION BANKING,3/8/2012,201203,5,JUE,2,47333,,,,,,
201,HOLA OPERADOR,3/8/2012,201203,5,JUE,2,9608,,,,,,
202,IVR,3/8/2012,201203,5,JUE,2,12924,,,,,,
500,MOBILE,3/8/2012,201203,5,JUE,2,1667,,,,,,
301,QDB,3/8/2012,201203,5,JUE,2,27816,,,,,,
100,SUCURSALES,3/8/2012,201203,5,JUE,2,49352,,,,,,
302,TAS,3/8/2012,201203,5,JUE,2,0,,,,,,
701,TS,3/8/2012,201203,5,JUE,2,0,,,,,,
602,ACCESS BANKING,3/9/2012,201203,6,VIE,0,279702,,,,,,
400,ATM,3/9/2012,201203,6,VIE,0,90050,,,,,,
601,CONNECTION BANKING,3/9/2012,201203,6,VIE,0,50258,,,,,,
201,HOLA OPERADOR,3/9/2012,201203,6,VIE,0,9656,,,,,,
202,IVR,3/9/2012,201203,6,VIE,0,12998,,,,,,
500,MOBILE,3/9/2012,201203,6,VIE,0,1718,,,,,,
301,QDB,3/9/2012,201203,6,VIE,0,30424,,,,,,
100,SUCURSALES,3/9/2012,201203,6,VIE,0,53117,,,,,,
302,TAS,3/9/2012,201203,6,VIE,0,0,,,,,,
701,TS,3/9/2012,201203,6,VIE,0,0,,,,,,
602,ACCESS BANKING,3/10/2012,201203,7,SAB,0,101067,,,,,,
400,ATM,3/10/2012,201203,7,SAB,0,56815,,,,,,
601,CONNECTION BANKING,3/10/2012,201203,7,SAB,0,54,,,,,,
201,HOLA OPERADOR,3/10/2012,201203,7,SAB,0,95,,,,,,
202,IVR,3/10/2012,201203,7,SAB,0,0,,,,,,
500,MOBILE,3/10/2012,201203,7,SAB,0,1219,,,,,,
301,QDB,3/10/2012,201203,7,SAB,0,0,,,,,,
100,SUCURSALES,3/10/2012,201203,7,SAB,0,0,,,,,,
302,TAS,3/10/2012,201203,7,SAB,0,0,,,,,,
701,TS,3/10/2012,201203,7,SAB,0,0,,,,,,
602,ACCESS BANKING,3/11/2012,201203,1,DOM,0,86781,,,,,,
400,ATM,3/11/2012,201203,1,DOM,0,27820,,,,,,
601,CONNECTION BANKING,3/11/2012,201203,1,DOM,0,15,,,,,,
201,HOLA OPERADOR,3/11/2012,201203,1,DOM,0,0,,,,,,
202,IVR,3/11/2012,201203,1,DOM,0,0,,,,,,
500,MOBILE,3/11/2012,201203,1,DOM,0,856,,,,,,
301,QDB,3/11/2012,201203,1,DOM,0,0,,,,,,
100,SUCURSALES,3/11/2012,201203,1,DOM,0,0,,,,,,
302,TAS,3/11/2012,201203,1,DOM,0,0,,,,,,
701,TS,3/11/2012,201203,1,DOM,0,0,,,,,,
602,ACCESS BANKING,3/12/2012,201203,2,LUN,0,408914,,,,,,
400,ATM,3/12/2012,201203,2,LUN,0,72343,,,,,,
601,CONNECTION BANKING,3/12/2012,201203,2,LUN,0,61111,,,,,,
201,HOLA OPERADOR,3/12/2012,201203,2,LUN,0,11639,,,,,,
202,IVR,3/12/2012,201203,2,LUN,0,21663,,,,,,
500,MOBILE,3/12/2012,201203,2,LUN,0,1394,,,,,,
301,QDB,3/12/2012,201203,2,LUN,0,35468,,,,,,
100,SUCURSALES,3/12/2012,201203,2,LUN,0,54288,,,,,,
302,TAS,3/12/2012,201203,2,LUN,0,0,,,,,,
701,TS,3/12/2012,201203,2,LUN,0,0,,,,,,
602,ACCESS BANKING,3/13/2012,201203,3,MAR,0,279715,,,,,,
400,ATM,3/13/2012,201203,3,MAR,0,77309,,,,,,
601,CONNECTION BANKING,3/13/2012,201203,3,MAR,0,50335,,,,,,
201,HOLA OPERADOR,3/13/2012,201203,3,MAR,0,10450,,,,,,
202,IVR,3/13/2012,201203,3,MAR,0,15499,,,,,,
500,MOBILE,3/13/2012,201203,3,MAR,0,1584,,,,,,
301,QDB,3/13/2012,201203,3,MAR,0,38231,,,,,,
100,SUCURSALES,3/13/2012,201203,3,MAR,0,56250,,,,,,
302,TAS,3/13/2012,201203,3,MAR,0,0,,,,,,
701,TS,3/13/2012,201203,3,MAR,0,0,,,,,,
602,ACCESS BANKING,3/14/2012,201203,4,MIE,0,246040,,,,,,
400,ATM,3/14/2012,201203,4,MIE,0,73389,,,,,,
601,CONNECTION BANKING,3/14/2012,201203,4,MIE,0,47058,,,,,,
201,HOLA OPERADOR,3/14/2012,201203,4,MIE,0,9730,,,,,,
202,IVR,3/14/2012,201203,4,MIE,0,13496,,,,,,
500,MOBILE,3/14/2012,201203,4,MIE,0,1402,,,,,,
301,QDB,3/14/2012,201203,4,MIE,0,30896,,,,,,
100,SUCURSALES,3/14/2012,201203,4,MIE,0,52057,,,,,,
302,TAS,3/14/2012,201203,4,MIE,0,0,,,,,,
701,TS,3/14/2012,201203,4,MIE,0,0,,,,,,
602,ACCESS BANKING,3/15/2012,201203,5,JUE,2,231024,,,,,,
400,ATM,3/15/2012,201203,5,JUE,2,73834,,,,,,
601,CONNECTION BANKING,3/15/2012,201203,5,JUE,2,46309,,,,,,
201,HOLA OPERADOR,3/15/2012,201203,5,JUE,2,8136,,,,,,
202,IVR,3/15/2012,201203,5,JUE,2,13035,,,,,,
500,MOBILE,3/15/2012,201203,5,JUE,2,1400,,,,,,
301,QDB,3/15/2012,201203,5,JUE,2,28169,,,,,,
100,SUCURSALES,3/15/2012,201203,5,JUE,2,48024,,,,,,
302,TAS,3/15/2012,201203,5,JUE,2,0,,,,,,
701,TS,3/15/2012,201203,5,JUE,2,0,,,,,,
602,ACCESS BANKING,3/16/2012,201203,6,VIE,0,217248,,,,,,
400,ATM,3/16/2012,201203,6,VIE,0,80768,,,,,,
601,CONNECTION BANKING,3/16/2012,201203,6,VIE,0,48641,,,,,,
201,HOLA OPERADOR,3/16/2012,201203,6,VIE,0,7806,,,,,,
202,IVR,3/16/2012,201203,6,VIE,0,13149,,,,,,
500,MOBILE,3/16/2012,201203,6,VIE,0,1313,,,,,,
301,QDB,3/16/2012,201203,6,VIE,0,27278,,,,,,
100,SUCURSALES,3/16/2012,201203,6,VIE,0,51122,,,,,,
302,TAS,3/16/2012,201203,6,VIE,0,0,,,,,,
701,TS,3/16/2012,201203,6,VIE,0,0,,,,,,
602,ACCESS BANKING,3/17/2012,201203,7,SAB,0,65712,,,,,,
400,ATM,3/17/2012,201203,7,SAB,0,53538,,,,,,
601,CONNECTION BANKING,3/17/2012,201203,7,SAB,0,30,,,,,,
201,HOLA OPERADOR,3/17/2012,201203,7,SAB,0,92,,,,,,
202,IVR,3/17/2012,201203,7,SAB,0,0,,,,,,
500,MOBILE,3/17/2012,201203,7,SAB,0,1079,,,,,,
301,QDB,3/17/2012,201203,7,SAB,0,0,,,,,,
100,SUCURSALES,3/17/2012,201203,7,SAB,0,0,,,,,,
